Date,Ref No.,Payee,Memo,Payment,Deposit,Reconciliation Status,Balance,Type,Account,Added in Banking
"May 14, 2024",0,Crown Liquors,PURCHASE            CROWN LIQUOR,7.47,,Cleared,786.17,Check,10620 Meals,Manually added
"April 3, 2024",0,Crown Liquors,PURCHASE            CROWN LIQUOR,23.47,,Cleared,"1,520.66",Check,10620 Meals,Manually added
"May 20, 2024",0,Crown Liquors,PURCHASE            CROWN LIQUOR,19.40,,Cleared,"2,534.39",Check,10620 Meals,Manually added
"February 26, 2024",0,Crown Liquors,PURCHASE            CROWN LIQUOR,7.44,,Cleared,"2,972.51",Check,10620 Meals,Manually added
"March 22, 2024",0,Crown Liquors,PURCHASE            CROWN LIQUOR,10.65,,Cleared,"2,268.81",Check,10620 Meals,Manually added
"February 20, 2024",0,Crown Liquors,PURCHASE            CROWN LIQUOR,11.73,,Cleared,31.10,Check,10620 Meals,Manually added
"May 24, 2024",0,Doordash,PURCHASE            DD DOORDASH,51.81,,Cleared,"2,446.20",Check,10620 Meals,Manually added
"May 13, 2024",0,Dominos,PURCHASE            DOMINO'S 254,24.82,,Cleared,"4,121.75",Check,10620 Meals,Manually added
"April 25, 2024",0,CSC Serviceworks inc,PURCHASE            CSC SERVICEW,2.50,,Cleared,"2,155.90",Check,10710 Supplies,Manually added
"March 7, 2024",0,Dominos,PURCHASE            DOMINO'S 254,43.35,,Cleared,926.28,Check,10620 Meals,Manually added
"May 20, 2024",0,Dominos,PURCHASE            DOMINO'S 256,49.01,,Cleared,"2,485.38",Check,10620 Meals,Manually added
"February 29, 2024",0,Dominos,PURCHASE            DOMINO'S 256,40.00,,Cleared,"2,213.41",Check,10620 Meals,Manually added
"May 13, 2024",0,Dominos,PURCHASE            DOMINO'S 256,49.91,,Cleared,"4,071.84",Check,10620 Meals,Manually added
"April 9, 2024",0,Fandango,PURCHASE            EL FANDANGOS,18.53,,Cleared,-19.65,Check,10620 Meals,Manually added
"April 15, 2024",0,Fandango,PURCHASE            EL FANDANGOS,23.20,,Cleared,"3,124.25",Check,10620 Meals,Manually added
"March 18, 2024",0,Fandango,PURCHASE            EL FANDANGOS,18.55,,Cleared,"2,016.44",Check,10620 Meals,Manually added
"April 2, 2024",0,Fandango,PURCHASE            EL FANDANGOS,32.80,,Cleared,"3,924.58",Check,10620 Meals,Manually added
"May 15, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,109.95,,Cleared,431.25,Check,Cost of Goods Sold,Manually added
"May 23, 2024",0,El Globo Bakery,PURCHASE            EL GLOBO BAK,4.80,,Cleared,"2,455.62",Check,Cost of Goods Sold,Manually added
"May 13, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,159.20,,Cleared,"4,457.85",Check,Cost of Goods Sold,Manually added
"May 10, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,93.57,,Cleared,"2,804.08",Check,Cost of Goods Sold,Manually added
"April 19, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,334.84,,Cleared,"1,035.99",Check,Cost of Goods Sold,Manually added
"April 26, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,488.31,,Cleared,"1,388.89",Check,Cost of Goods Sold,Manually added
"April 5, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,176.58,,Cleared,"1,246.64",Check,Cost of Goods Sold,Manually added
"April 12, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,401.67,,Cleared,694.40,Check,Cost of Goods Sold,Manually added
"April 16, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,"1,073.79",,Cleared,238.10,Check,Cost of Goods Sold,Manually added
"March 11, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,136.00,,Cleared,"17,768.50",Check,Cost of Goods Sold,Manually added
"February 26, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,347.69,,Cleared,"3,530.32",Check,Cost of Goods Sold,Manually added
"March 21, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,103.79,,Cleared,"1,541.20",Check,Cost of Goods Sold,Manually added
"February 16, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,866.02,,Cleared,-452.82,Check,Cost of Goods Sold,Manually added
"January 29, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,94.16,,Cleared,"2,097.59",Check,Cost of Goods Sold,Manually added
"February 2, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,437.65,,Cleared,"2,213.03",Check,Cost of Goods Sold,Manually added
"January 19, 2024",0,FACEBOOK,PURCHASE            FACEBK 5XRTP,6.76,,Cleared,"1,899.95",Check,10100 Advertising And Marketing,Manually added
"March 4, 2024",0,El PuertoDe San,PURCHASE            EL PUERTO DE,49.68,,Cleared,"2,505.13",Check,Cost of Goods Sold,Manually added
"January 10, 2024",0,El Paisano Wholesale,PURCHASE            EL PAISANO W,53.98,,Cleared,"1,253.35",Check,Cost of Goods Sold,Manually added
"January 8, 2024",0,FACEBOOK,PURCHASE            FACEBK GUZEF,175.00,,Cleared,"3,294.37",Check,10100 Advertising And Marketing,Manually added
"March 19, 2024",0,FACEBOOK,PURCHASE            FACEBK 7F9NL,10.60,,Cleared,"1,510.57",Check,10100 Advertising And Marketing,Manually added
"March 4, 2024",0,FACEBOOK,PURCHASE            FACEBK FZWKB,50.00,,Cleared,"2,923.47",Check,10100 Advertising And Marketing,Manually added
"March 18, 2024",0,FACEBOOK,PURCHASE            FACEBK VEQXY,160.90,,Cleared,"23,206.92",Check,10100 Advertising And Marketing,Manually added
"February 20, 2024",0,FACEBOOK,PURCHASE            FACEBK HP839,174.77,,Cleared,164.42,Check,10100 Advertising And Marketing,Manually added
"January 19, 2024",0,FACEBOOK,PURCHASE            FACEBK YZVV2,69.14,,Cleared,"1,772.19",Check,10100 Advertising And Marketing,Manually added
"April 18, 2024",0,FACEBOOK,PURCHASE            FACEBK YMJRV,157.37,,Cleared,"1,218.61",Check,10100 Advertising And Marketing,Manually added
"May 20, 2024",0,FACEBOOK,PURCHASE            FACEBK* KKSA,101.84,,Cleared,"2,950.62",Check,10100 Advertising And Marketing,Manually added
"May 20, 2024",0,Family Dollar,PURCHASE            FAMILY DO 39,5.99,,Cleared,"2,479.39",Check,10700 Office,Manually added
"May 20, 2024",0,FACEBOOK,PURCHASE            FACEBK* NZCK,5.19,,Cleared,"3,052.46",Check,10100 Advertising And Marketing,Manually added
"May 6, 2024",0,Family Dollar,PURCHASE            FAMILY DO 39,5.70,,Cleared,"2,528.77",Check,10700 Office,Manually added
"May 1, 2024",0,Family Dollar,PURCHASE            FAMILY DO 39,5.70,,Cleared,"1,977.04",Check,10700 Office,Manually added
"May 28, 2024",0,GFS Store,PURCHASE            GFS STORE #0,24.45,,Cleared,"2,844.71",Check,Cost of Goods Sold,Manually added
"May 20, 2024",0,GFS Store,PURCHASE            GFS STORE #0,115.39,,Cleared,"2,679.38",Check,Cost of Goods Sold,Manually added
"March 28, 2024",0,GFS Store,PURCHASE            GFS STORE #0,56.69,,Cleared,"3,480.48",Check,Cost of Goods Sold,Manually added
"February 15, 2024",0,GFS Store,PURCHASE            GFS STORE #0,40.40,,Cleared,168.49,Check,Cost of Goods Sold,Manually added
"January 18, 2024",0,GFS Store,PURCHASE            GFS STORE #0,31.46,,Cleared,"2,960.98",Check,Cost of Goods Sold,Manually added
"January 16, 2024",0,GFS Store,PURCHASE            GFS STORE #0,16.25,,Cleared,"3,082.49",Check,Cost of Goods Sold,Manually added
"January 2, 2024",0,GFS Store,PURCHASE            GFS STORE #0,22.74,,Cleared,"3,652.56",Check,Cost of Goods Sold,Manually added
"May 20, 2024",0,GFS Store,PURCHASE            GFS STORE 45,84.89,,Cleared,"2,829.73",Check,Cost of Goods Sold,Manually added
"May 20, 2024",0,GFS Store,PURCHASE            GFS STORE 45,34.96,,Cleared,"2,794.77",Check,Cost of Goods Sold,Manually added
"May 8, 2024",0,GFS Store,PURCHASE            GFS STORE 45,100.72,,Cleared,584.62,Check,Cost of Goods Sold,Manually added
"May 13, 2024",0,GFS Store,PURCHASE            GFS STORE 45,49.20,,Cleared,"4,217.08",Check,Cost of Goods Sold,Manually added
"May 14, 2024",0,GFS Store,PURCHASE            GFS STORE 45,70.33,,Cleared,806.32,Check,Cost of Goods Sold,Manually added
"April 30, 2024",0,GFS Store,PURCHASE            GFS STORE 45,107.46,,Cleared,"2,229.66",Check,Cost of Goods Sold,Manually added
"April 24, 2024",0,GFS Store,PURCHASE            GFS STORE 45,31.98,,Cleared,"4,241.47",Check,Cost of Goods Sold,Manually added
"April 19, 2024",0,GFS Store,PURCHASE            GFS STORE 45,70.69,,Cleared,"1,656.29",Check,Cost of Goods Sold,Manually added
"April 16, 2024",0,GFS Store,PURCHASE            GFS STORE 45,31.98,,Cleared,206.12,Check,Cost of Goods Sold,Manually added
"April 11, 2024",0,GFS Store,PURCHASE            GFS STORE 45,97.83,,Cleared,803.41,Check,Cost of Goods Sold,Manually added
"April 9, 2024",0,GFS Store,PURCHASE            GFS STORE 45,34.16,,Cleared,14.03,Check,Cost of Goods Sold,Manually added
"April 15, 2024",0,GFS Store,PURCHASE            GFS STORE 45,20.06,,Cleared,"3,344.93",Check,Cost of Goods Sold,Manually added
"April 8, 2024",0,GFS Store,PURCHASE            GFS STORE 45,77.63,,Cleared,"2,886.62",Check,Cost of Goods Sold,Manually added
"April 8, 2024",0,GFS Store,PURCHASE            GFS STORE 45,51.86,,Cleared,"3,047.61",Check,Cost of Goods Sold,Manually added
"April 5, 2024",0,GFS Store,PURCHASE            GFS STORE 45,109.78,,Cleared,"1,423.22",Check,Cost of Goods Sold,Manually added
"April 2, 2024",0,GFS Store,PURCHASE            GFS STORE 45,18.48,,Cleared,"4,572.43",Check,Cost of Goods Sold,Manually added
"April 3, 2024",0,GFS Store,PURCHASE            GFS STORE 45,30.58,,Cleared,"1,736.93",Check,Cost of Goods Sold,Manually added
"March 21, 2024",0,GFS Store,PURCHASE            GFS STORE 45,73.70,,Cleared,"1,691.17",Check,Cost of Goods Sold,Manually added
"March 29, 2024",0,GFS Store,PURCHASE            GFS STORE 45,129.13,,Cleared,"4,361.92",Check,Cost of Goods Sold,Manually added
"March 15, 2024",0,GFS Store,PURCHASE            GFS STORE 45,118.66,,Cleared,"23,349.86",Check,Cost of Goods Sold,Manually added
"March 6, 2024",0,GFS Store,PURCHASE            GFS STORE 45,49.12,,Cleared,260.75,Check,Cost of Goods Sold,Manually added
"March 20, 2024",0,GFS Store,PURCHASE            GFS STORE 45,49.20,,Cleared,"1,675.86",Check,Cost of Goods Sold,Manually added
"February 27, 2024",0,GFS Store,PURCHASE            GFS STORE 45,42.29,,Cleared,"1,958.93",Check,Cost of Goods Sold,Manually added
"March 5, 2024",0,GFS Store,PURCHASE            GFS STORE 45,67.97,,Cleared,-162.99,Check,Cost of Goods Sold,Manually added
"March 5, 2024",0,GFS Store,PURCHASE            GFS STORE 45,37.43,,Cleared,-95.02,Check,Cost of Goods Sold,Manually added
"February 5, 2024",0,GFS Store,PURCHASE            GFS STORE 45,44.85,,Cleared,"1,808.53",Check,Cost of Goods Sold,Manually added
"February 9, 2024",0,GFS Store,PURCHASE            GFS STORE 45,60.97,,Cleared,"1,247.74",Check,Cost of Goods Sold,Manually added
"February 14, 2024",0,GFS Store,PURCHASE            GFS STORE 45,57.53,,Cleared,"1,639.38",Check,Cost of Goods Sold,Manually added
"February 20, 2024",0,GFS Store,PURCHASE            GFS STORE 45,42.22,,Cleared,339.19,Check,Cost of Goods Sold,Manually added
"January 29, 2024",0,GFS Store,PURCHASE            GFS STORE 45,17.98,,Cleared,"2,191.75",Check,Cost of Goods Sold,Manually added
"February 1, 2024",0,GFS Store,PURCHASE            GFS STORE 45,54.04,,Cleared,"3,844.68",Check,Cost of Goods Sold,Manually added
"February 5, 2024",0,GFS Store,PURCHASE            GFS STORE 45,75.44,,Cleared,"1,853.38",Check,Cost of Goods Sold,Manually added
"January 23, 2024",0,GFS Store,PURCHASE            GFS STORE 45,60.77,,Cleared,"1,828.89",Check,Cost of Goods Sold,Manually added
"January 22, 2024",0,GFS Store,PURCHASE            GFS STORE 45,79.69,,Cleared,"2,186.49",Check,Cost of Goods Sold,Manually added
"January 23, 2024",0,GFS Store,PURCHASE            GFS STORE 45,53.31,,Cleared,"1,775.58",Check,Cost of Goods Sold,Manually added
"January 2, 2024",0,GFS Store,PURCHASE            GFS STORE 45,164.90,,Cleared,"3,704.00",Check,Cost of Goods Sold,Manually added
"January 8, 2024",0,GFS Store,PURCHASE            GFS STORE 45,52.93,,Cleared,"3,484.43",Check,Cost of Goods Sold,Manually added
"January 18, 2024",0,GFS Store,PURCHASE            GFS STORE 45,59.41,,Cleared,"3,146.70",Check,Cost of Goods Sold,Manually added
"May 3, 2024",0,Halal Supermarket,PURCHASE            HALAL SUPERM,4.98,,Cleared,169.33,Check,Cost of Goods Sold,Manually added
"April 30, 2024",0,You Tube,PURCHASE            GOOGLE *YOUT,24.99,,Cleared,"1,458.90",Check,Subscription,Manually added
"January 2, 2024",759101,Gills Mart,PURCHASE            GILLS MART,20.07,,Cleared,"3,868.90",Check,Cost of Goods Sold,Manually added
"April 22, 2024",0,Halal Supermarket,PURCHASE            HALAL SUPERM,19.96,,Cleared,"4,504.52",Check,Cost of Goods Sold,Manually added
"April 22, 2024",0,Halal Supermarket,PURCHASE            HALAL SUPERM,23.95,,Cleared,"4,480.57",Check,Cost of Goods Sold,Manually added
"March 4, 2024",0,Halal Supermarket,PURCHASE            HALAL SUPERM,12.44,,Cleared,"3,076.93",Check,Cost of Goods Sold,Manually added
"May 13, 2024",0,Hardees,PURCHASE            HARDEES 1500,19.15,,Cleared,"3,890.79",Check,10620 Meals,Manually added
"May 15, 2024",0,IN. BIZ,PURCHASE            IN BIZ CONV.,1.00,,Cleared,-252.77,Check,09500 Taxes and Licenses,Manually added
"May 13, 2024",0,Home Depot,PURCHASE            HOMEDEPOT.CO,191.57,,Cleared,"4,266.28",Check,09200 Repairs-Maint.,Manually added
"April 8, 2024",0,India Sizzli,PURCHASE            INDIA SIZZLI,68.60,,Cleared,"2,613.10",Check,Cost of Goods Sold,Manually added
"March 25, 2024",0,BMV,PURCHASE            IN BMV INTER,111.50,,Cleared,"2,562.08",Check,10200 Auto Expenses,Manually added
"February 2, 2024",0,BMV,PURCHASE            IN BMV INDY,327.41,,Cleared,"1,399.21",Check,10200 Auto Expenses,Manually added
"May 14, 2024",0,Indiana Secretary of State,PURCHASE            INDIANA SECR,31.00,,Cleared,78.62,Check,09500 Taxes and Licenses,Manually added
"February 7, 2024",0,India Sizzli,PURCHASE            INDIA SIZZLI,13.07,,Cleared,528.89,Check,Cost of Goods Sold,Manually added
"April 25, 2024",0,Kentucky Food,PURCHASE            Kentucky Foo,43.70,,Cleared,"3,743.18",Check,Cost of Goods Sold,Manually added
"April 22, 2024",0,Jiffy Lube,PURCHASE            JIFFY LUBE #,151.58,,Cleared,"3,701.54",Check,10210 Car and Truck,Manually added
"March 7, 2024",0,Kentucky Food,PURCHASE            Kentucky Foo,6.69,,Cleared,969.63,Check,Cost of Goods Sold,Manually added
"February 23, 2024",0,Kentucky Food,PURCHASE            Kentucky Foo,77.97,,Cleared,"2,107.49",Check,Cost of Goods Sold,Manually added
"April 11, 2024",0,Kentucky Food,PURCHASE            Kentucky Foo,37.48,,Cleared,765.93,Check,Cost of Goods Sold,Manually added
"May 20, 2024",0,KFC,PURCHASE            KFC G135805,31.60,,Cleared,"3,092.61",Check,10620 Meals,Manually added
"February 8, 2024",0,Kentucky Food,PURCHASE            Kentucky Foo,10.63,,Cleared,"1,077.47",Check,Cost of Goods Sold,Manually added
"January 29, 2024",0,Kentucky Food,PURCHASE            Kentucky Foo,64.85,,Cleared,"2,281.73",Check,Cost of Goods Sold,Manually added
"May 13, 2024",0,Klarna Shein,PURCHASE            KLARNA,264.06,,Cleared,"3,626.73",Check,Purchases,Manually added
"April 8, 2024",0,KFC,PURCHASE            KFC G135805,42.41,,Cleared,"3,005.20",Check,10620 Meals,Manually added
"January 2, 2024",0,KFC,PURCHASE            KFC G135805,12.85,,Cleared,"3,675.30",Check,10620 Meals,Manually added
"March 18, 2024",0,Klarna Shein,PURCHASE            KLARNA,219.58,,Cleared,"1,796.86",Check,Purchases,Manually added
"May 29, 2024",0,Klarna Shein,PURCHASE            KLARNA* SHEI,108.53,,Cleared,"2,625.04",Check,Purchases,Manually added
"May 15, 2024",0,Klarna Shein,PURCHASE            KLARNA*SHEIN,108.52,,Cleared,-251.77,Check,Purchases,Manually added
"April 1, 2024",0,Klarna Shein,PURCHASE            KLARNA*VEVOR,217.58,,Cleared,"4,665.81",Check,Purchases,Manually added
"April 15, 2024",0,Klarna Shein,PURCHASE            KLARNA*VEVOR,217.58,,Cleared,"2,906.67",Check,Purchases,Manually added
"May 24, 2024",0,Klarna Shein,PURCHASE            KLARNA*THE H,87.03,,Cleared,"2,359.17",Check,Purchases,Manually added
"May 1, 2024",0,Klarna Shein,PURCHASE            KLARNA*SHEIN,108.52,,Cleared,"1,412.62",Check,Purchases,Manually added
"March 18, 2024",0,,PURCHASE            KLONDIKE LIQ,24.05,,Cleared,"1,579.37",Check,10620 Meals,Manually added
"May 13, 2024",1602,Kroger,PURCHASE            KROGER #0 26,159.16,,Cleared,"4,997.30",Check,Cost of Goods Sold,Manually added
"April 1, 2024",0,klondike Liqours,PURCHASE            KLONDIKE LIQ,14.95,,Cleared,"4,590.91",Check,10620 Meals,Manually added
"April 22, 2024",0,Kroger,PURCHASE            KROGER #0 26,18.85,,Cleared,"4,614.66",Check,Cost of Goods Sold,Manually added
"April 5, 2024",0,Kroger,PURCHASE            KROGER #0 26,49.95,,Cleared,"1,621.73",Check,Cost of Goods Sold,Manually added
"April 8, 2024",0,Kroger,PURCHASE            KROGER #0 26,32.53,,Cleared,"2,964.25",Check,Cost of Goods Sold,Manually added
"March 20, 2024",0,Kroger,PURCHASE            KROGER #0 26,63.75,,Cleared,"1,612.11",Check,Cost of Goods Sold,Manually added
"March 28, 2024",1650,Kroger,PURCHASE            KROGER #0 26,30.65,,Cleared,"3,812.38",Check,Cost of Goods Sold,Manually added
"April 3, 2024",1603,Kroger,PURCHASE            KROGER #0 26,34.13,,Cleared,"1,885.85",Check,Cost of Goods Sold,Manually added
"February 23, 2024",0,Kroger,PURCHASE            KROGER #0 26,27.55,,Cleared,"2,079.94",Check,Cost of Goods Sold,Manually added
"January 17, 2024",0,Kroger,PURCHASE            KROGER #0 26,39.84,,Cleared,"2,837.17",Check,Cost of Goods Sold,Manually added
"January 16, 2024",0,Kroger,PURCHASE            KROGER #0 26,25.62,,Cleared,"3,013.10",Check,Cost of Goods Sold,Manually added
"April 10, 2024",507338,Kroger,PURCHASE            KROGER #016,7.78,,Cleared,650.61,Check,Cost of Goods Sold,Manually added
"March 5, 2024",410460,Kroger,PURCHASE            KROGER #016,11.86,,Cleared,-57.59,Check,Cost of Goods Sold,Manually added
"March 4, 2024",50010,Kroger,PURCHASE            KROGER #5 57,18.99,,Cleared,"3,310.39",Check,Cost of Goods Sold,Manually added
"May 24, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,15.46,,Cleared,"2,731.29",Check,Cost of Goods Sold,Manually added
"February 20, 2024",0,Kroger,PURCHASE            KROGER #5 57,121.59,,Cleared,42.83,Check,Cost of Goods Sold,Manually added
"May 29, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,56.99,,Cleared,"3,319.45",Check,Cost of Goods Sold,Manually added
"May 15, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,489.00,,Cleared,-57.75,Check,Cost of Goods Sold,Manually added
"May 22, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,217.11,,Cleared,"1,396.12",Check,Cost of Goods Sold,Manually added
"May 22, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,5.51,,Cleared,"1,613.23",Check,Cost of Goods Sold,Manually added
"May 23, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,25.98,,Cleared,"2,532.65",Check,Cost of Goods Sold,Manually added
"May 13, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,134.72,,Cleared,"4,617.05",Check,Cost of Goods Sold,Manually added
"May 13, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,24.75,,Cleared,"4,751.77",Check,Cost of Goods Sold,Manually added
"May 14, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,8.41,,Cleared,896.33,Check,Cost of Goods Sold,Manually added
"April 30, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,10.71,,Cleared,"2,337.12",Check,Cost of Goods Sold,Manually added
"May 6, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,33.61,,Cleared,"2,659.81",Check,Cost of Goods Sold,Manually added
"April 29, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,12.45,,Cleared,"3,494.89",Check,Cost of Goods Sold,Manually added
"April 26, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,304.79,,Cleared,"1,901.88",Check,Cost of Goods Sold,Manually added
"April 26, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,24.68,,Cleared,"1,877.20",Check,Cost of Goods Sold,Manually added
"April 24, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,16.39,,Cleared,"4,225.08",Check,Cost of Goods Sold,Manually added
"April 22, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,13.00,,Cleared,"4,601.66",Check,Cost of Goods Sold,Manually added
"April 19, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,253.58,,Cleared,"1,370.83",Check,Cost of Goods Sold,Manually added
"April 22, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,13.00,,Cleared,"4,524.48",Check,Cost of Goods Sold,Manually added
"April 19, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,31.88,,Cleared,"1,624.41",Check,Cost of Goods Sold,Manually added
"April 15, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,18.87,,Cleared,"3,326.06",Check,Cost of Goods Sold,Manually added
"April 18, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,9.90,,Cleared,"1,195.89",Check,Cost of Goods Sold,Manually added
"April 16, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,33.97,,Cleared,172.15,Check,Cost of Goods Sold,Manually added
"April 12, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,202.19,,Cleared,"1,096.07",Check,Cost of Goods Sold,Manually added
"April 12, 2024",0,La Nueva Tienda,PURCHASE            LA NUEVA TIE,5.28,,Cleared,"1,298.26",Check,Cost of Goods Sold,Manually added
